case_id,input_text,current_fxname,current_status,unknown_tokens,review_tokens,suggested_raw,suggested_canonical,suggested_slot,suggestion_type,decision,decision_reason,source,priority,next_action
fxname_manual_cases:143,柜子开门,Cabinet Door Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:144,窗户破碎,Window Break,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:145,地板脚步,Floor Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:146,桌子轻敲,Table Tap,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:147,椅子拖动,Chair Drag,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:148,绳子甩动,Rope Swipe,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:149,管道敲击,Pipe Knock,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:150,汽车启动,Car Start,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:151,卡车加速,Truck Accelerate,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:152,摩托车驶过,Motorcycle Driveby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:153,自行车停止,Bicycle Stop,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:154,飞机飞过,Aircraft Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:155,直升机启动,Helicopter Start,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:156,火车停止,Train Stop,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:157,轮船驶过,Ship Driveby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:158,无人机飞过,Drone Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:159,飞船发射,Spaceship Launch,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:160,机器人移动,Robot Movement,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:161,机器震动,Machine Vibration,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:162,风扇启动,Fan Start,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:163,空调停止,Air Conditioner Stop,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:164,电机怠速,Motor Idle,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:165,发电机启动,Generator Start,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:166,手枪射击,Pistol Shot,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:167,步枪装填,Rifle Reload,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:168,霰弹枪开火,Shotgun Fire,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:169,大炮爆炸,Cannon Explosion,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:170,狗跑步,Dog Run,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:171,狼呼啸,Wolf Whoosh,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:172,鸟飞过,Bird Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:173,人群脚步,Crowd Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:174,人类走路,Human Walk,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:175,室内玻璃破碎,Interior Glass Break,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:176,室外金属撞击,Exterior Metal Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:177,远处火箭发射,Distant Rocket Launch,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:178,近处木门关闭,Close Wood Door,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:179,水下爆炸长尾,Underwater Explosion Long Tail,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:180,空旷房间底噪,Open Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:181,封闭房间底噪,Enclosed Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:182,左侧 whoosh,Left Whoosh,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:183,右侧爆炸,Right Explosion,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:184,头顶飞过,Overhead Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:185,背后脚步,Behind Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:186,长混响金属撞击,Long Reverb Metal Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:187,短混响木头刮擦,Short Reverb Wood Scrape,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:188,干声脚步,Dry Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:189,湿声爆炸,Wet Explosion,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:190,金属,Metal,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:191,门,Door,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:192,木桌,Wooden Table,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_manual_cases:194,夔魍,,unknown,夔魍,,夔魍,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,needs_user_review
fxname_manual_cases:206,金属 kuang,Metal,partial,kuang,,kuang,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,needs_user_review
fxname_manual_cases:208,oh my god 金属,Metal,needs_review,,,,,,no_action,pending,needs_human_decision;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,needs_user_review
fxname_manual_cases:209,门 5m,Door 5m,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fixtures/fxname_manual_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:3,金属撞击,Metal Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:5,水流,Water Flow,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:7,脚步,Footstep,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:8,门打开,Door Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:9,门关闭,Door Close,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:10,水流过石头,Water Flow Over Stone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:11,Glass Break 玻璃,Glass Break,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:13,exterior 混响 room tone,Exterior Reverberant Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:14,whoosh 飞过,Whoosh Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:15,B00M 风格 木门滑开,Wind Wood Door Slide Open,partial,格,,格,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,needs_user_review
fxname_quality_cases:16,杯子掉落打碎,Cup Drop Shatter,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:17,拖动摩擦停止,Drag Friction Stop,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:18,打开关闭门,Door Open Close,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:19,木桌撞击,Wooden Table Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:20,布帘拉动,Cloth Curtain Pull,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:21,纸袋撕裂,Paper Bag Tear,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:23,水流 过 石头,Water Flow Over Stone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:24,金属 门撞 击,Metal Door Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:25,玻璃 门滑 开,Glass Door Slide Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:26,引擎 怠速 轰油 门,Engine Idle Rev,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:27,汽车 外面 呼呼 驶过 带混 响,Car Exterior Whoosh Driveby Reverberant,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:28,单声 道室 外混 响底 噪,Mono Exterior Reverberant Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:29,空办 公室 房间 底噪,Empty Office Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:30,落叶 林清 晨鸟 叫,Decid Early Morning Birds,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:31,针叶 林蛙 鸣昆 虫,Conif Croak Insects,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:32,打磨,Sand,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:33,连发,Burst,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:34,wood door 滑开,Wood Door Slide Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:35,metal door 撞击,Metal Door Impact,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:36,plastic box 掉落,Plastic Box Drop,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:37,海克 斯宝 石碎 裂,Hex Gemstone Shatter,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:38,保时 捷外 面轰 油门 驶过,Porsche Exterior Rev Driveby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:41,玻璃门滑开,Glass Door Slide Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
fxname_quality_cases:42,引擎怠速轰油门,Engine Idle Rev,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/fxname_quality_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:2,木头滑动,Wood Slide,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:4,石头滚动,Stone Roll,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:8,火箭飞过,Rocket Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:9,狼嚎火箭,Wolf Howl Rocket,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:10,火箭狼嚎飞过,Rocket Wolf Howl Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:11,魔法能量爆炸,Magic Energy Explosion,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:12,海克斯宝石碎裂,Hex Gemstone Shatter,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:13,冰块刮擦,Ice Block Scrape,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:16,布椅子拖动摩擦,Cloth Chair Drag Friction,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:17,玻璃杯子掉落破碎,Glass Cup Drop Break,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:18,冰斧刮擦冰砖,Ice Axe Scrape Ice Brick,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:19,冰砖冰斧刮擦,Ice Brick Ice Axe Scrape,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:20,弓搭箭皮托拉弦,Bow Nocked Leatherrest Drawing,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:21,竹子弓箭搭箭,Bamboo Bow And Arrow Nocked,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:22,拧螺丝咔哒关上,Screw Clicks Close,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:23,关门声关闭,Close Door Close,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:24,咔哒关上门,Clicks Close Door,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:25,木门推开,Wood Door Push Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:26,木门拉开,Wood Door Pull Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:27,前门滑开,Front Door Slide Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:30,铁门推开,Iron Door Push Open,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:32,车窗摇下,Window,partial,车;摇,,车,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:32,车窗摇下,Window,partial,车;摇,,摇,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:34,保时捷外面轰油门驶过,Porsche Exterior Rev Driveby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:35,汽车外面呼呼驶过带混响,Car Exterior Whoosh Driveby Reverberant,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:36,单声道室外混响底噪,Mono Exterior Reverberant Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:37,空办公室房间底噪,Empty Office Room Tone,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:38,落叶林清晨鸟叫,Decid Early Morning Birds,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:39,针叶林蛙鸣昆虫,Conif Croak Insects,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:40,户外虫鸣,Outdoor Insects,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:41,嗖的一声飞过去,Swish Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:42,呼啸飞过,Whoosh Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:43,大炮发射飞过,Cannon Launch Flyby,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:44,加农炮齐射,Cannon,partial,齐射,,齐射,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:45,机枪短点射,Guard,partial,短点射,,短点射,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:46,手枪单发,Pistol,partial,单发,,单发,Single Shot,action,existing_alias_missing,pending,existing_ai_candidate;candidate_decision=needs_review;candidate_source=exports/ai_alias_prompt_pack/ai_alias_candidates_decision_recommendations_v2.csv;needs_human_decision;case_source=tests/smoke_real_cases.csv,existing_ai_candidate,0,review_existing_candidate
smoke_real_cases:47,步枪连发,Rifle Burst,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:48,霰弹枪上膛,Shotgun,partial,上膛,,上膛,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:49,子弹落地,Bullets Land,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:50,弹壳落地,Shell Land,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:51,刀剑挥砍,Knife Sword,partial,挥砍,,挥砍,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:52,剑拖在地上,Sword Drag,partial,地上,,地上,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:53,盾牌撞击,Impact,partial,盾牌,,盾牌,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:54,盔甲碰撞,Impact,partial,盔甲,,盔甲,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
smoke_real_cases:55,脚步声木地板,Footstep Parquet,pass,,,,,,no_action,pending,normalize_result_accepted;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,ignore
smoke_real_cases:56,高跟鞋走路,Walk,partial,高;鞋,,高,,,needs_human_decision,pending,canonical_mapping_uncertain;needs_human_decision;case_source=tests/smoke_real_cases.csv,batch_test_candidate,0,needs_user_review
